url;date post;text;date stay;title;username;hotel;rev
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or360-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Marco3rs wrote a review Apr 2017;"I really enjoyed staying here. This was a quick, first time trip to Bali, and I was very happy with my choice of Le Meridian. The amazing staff really make you overlook some little things that need tweaking, but none of which was a deal breaker. The rooms were lovely, room servicing missed a few things like replacing some hand towels and washers they removed - not a big thing, I'm sure if I had have called they would have rushed down. Daily breakfast was very good, a great selection. The pool and the bar are fab to hang out at for long periods. We stayed during Neypi (day of silence) and you are asked to not leave the resort on this day. Everyone was at the pool and bar and it didn't seem crowded. The staff made sure everyone was taken care of. A personal shout out to; â€¦";Date of stay: February 2017;Wonderful stay;Marco3rs; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1115-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;minispringrolls wrote a review Apr 2013;i really luked this hotel. the only downside was the lication. Its out of the way and you sort of feel a bit locked in. The breakfast was amazing such a treat every morning! Also loved the pools - could have stayed in the hotel every day just because of them. All over would stay again but slightly hesitant because of the location.;Date of stay: April 2013;Friendly staff but don't go the extra distance;minispringrolls; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or135-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"I really wanted to love this hotel. Out of 3 hotels in our stay, this was the most expensive for our last 2 nights. We chose it for the location, being close to the airport and beach, and yes it is a good location. The pictures sold us and the clean fresh modern rooms. But sadly the other mediocre reviews were right and I was less than impressed. Firstly, The location is down a lane towards the beach there is nothing exciting about the entrance or outlook. It is definately tired but theyâ€™re working on renovations. The lagoon pool is only chest deep, kind of hoped for some variation in depth. The music at the bar needs to change, too loud and wrong vibe, relaxing by the pool you want chilled background not dance music at 3pm. Food from the restaurant was good but it was empty so; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1085-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"I recently enjoyed a 5 night stay at this new property. This is a sleek and modern resort with nautical architectural referencing (Rooftop sails and snazzy fish net light fixtures). We arrived to be told that we had been upgraded to a Lagoon View Room which was a lovely gesture. The split levelled rooms are incredibly spacious, bright and airy in crisp shades of white and grey accented with turquoise. Bathrooms are also large, featuring a bathtub and separate glassed in rain shower and toilet. There is also a walk in wardrobe which is large enough to house your luggage. The focal point of the hotel is its beautiful salt water lagoon swimming pool which meanders through the property. They also have great piped music. There is a criticism however and this has been; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or245-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Kait H wrote a review Aug 2017;"I recently stayed at Le Meridien, Jimbaran Bay - and it was just magical. We had a team retreat for 3 days with a group of 20 people, and I stayed back for a few days after to unwind. It was just the absolute perfect hotel and could not have asked for anything better! The pool is beautiful, clean and spans the whole hotel. I've never stayed in better rooms - we had the Lagoon Access Rooms and you can step into the pool from your own room! The staff is so friendly, so approachable and went out of their way to make us feel comfortable. Their meeting space on the 6th floor overlooks the pool and the sea - stunning. The food was great and they are able to cater to different kinds of needs. The service was impeccable. It's a 1 minute walk from the beach and next to all the great; â€¦";Date of stay: August 2017;A comfortable room, great location;Kait H; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or70-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Myles C wrote a review Jun 2019;"I Recently stayed at the LE Meridien in Jimbaran from the day that I arrived I was treated with such wholesome kindness,from the driver who picked me up from the airport to the golf buggy drivers at the hotel.Ari and Tri thanks for always having time and a smile for me also to Hendru front office manger thank you for your kindness.I donâ€™t always write a review but I will for the LE Meridien the grounds are beautiful with a swim up bar,or maybe you would like a room with the pool via your balcony amazing.The room that I stayed in was amazing walk in entry, bath tube that you could really stretch out in after the long flight,two double beds a lounge area and also desk area and balcony the room is tastefully decorated and the beds where like clouds.Breakfast was a great choice of; â€¦";Date of stay: June 2019;Disappointed;Myles C; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or445-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Mee wrote a review Nov 2016;"I recently stayed at the Le Meridien Property in Jimbaran Bay, Bali, for 1 week, with my wife. This is an excellent property. The food is very good, the prices reasonable and the location is fine. It is not on the beach but very, very close (1 minute walk). What makes the property special is the staff. They are exceedingly kind and helpful. There was a small problem with the AC being too noisy and we were immediately upgraded. Additionally, SPG recognition is very good at this property. Particularly during low season, I would say the prices are very fair. It is probably about 20% cheaper than a comparable 5 star hotel in Phuket, for example. This hotel is quiet and peaceful, with very good facilities. The pool is particularly lovely. I highly recommend this property for; â€¦";Date of stay: August 2016;Impressive architecture, enchanting team!;Mee; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or530-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"I recently travelled to Bali for our honeymoon and we stayed at the Le Meridien as part of the Luxury Escapes package. The hotel grounds are very tired and the pool area, in particular the pool bar, really is appalling and should be fixed immediately. Tiles are coming loose or fallen off and the metal building construcation is all rusting. The hotel restaurants and food is average also. I am very shocked that this hotel can be part of the Sheraton and Starwood brand. We stayed in a suite and the room size was large and the facilities neat and clean, but the towels extremely old and grey as well as the robes. Overall this hotel needs renovations and an overhaul. The management don't seem to care also, as when we mentioned our optinions to the lobby staff they said they hear the; â€¦"; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1105-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"I should compare the hotel to the same level of starwood hotel but so far the hotels I've experienced are St Regis and W, so here are my thoughts; - I'm aware that the hotel construction is still in progress but I found cracked paints on the surrounding walls which can be an eyesore especially in branded hotel like Le meridien. My own room # 114 got a visible chipped tile, check one that is near to the centre mirror. Many sides of the hotel building looked like they were constructed in hurry and untidy. - the water tap in bathroom was not installed at proper spot so water did not fall right into the basin and splattered all over the place - pans' cover used to store buffet breakfast dishes are heavy ones, just imagine you have a plate on right hand and the other hand tries to; â€¦"; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or280-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;TaraMEvans wrote a review Jul 2017;I spend 3 days at this hotel as part of a business trip. Around 30 min drive from the airport, fairly isolated from the noise, this hotel offers large rooms, large lagoon style pool and quick access to the beach. There are also quite a few restaurants around it that I will recommend to explore over the one offered inside the hotel. The room was clean the L5 one I got was also quite. The L1 rooms have access to the pool which must be heaven for the young ones. There is also a basic gym that you can use. What I didn't like is the food we had inside was average and the bar was dismal. I think this place will serve families with young kids well.;Date of stay: July 2017;Disappointed!;TaraMEvans; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or515-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Anna B wrote a review Jul 2016;"I spent 1 night at this hotel and that was more than enough for me. The design makes you feel like you are in a concrete industrial business park, there is nothing soft, calming or Balinese about it. The rooms are tired, stains and marks on the walls, dirty bath and mouldy smell. Upon arrival we were told by the Manager that if we required extra roll away beds they would cost US$60 each (we had booked the room via a travel agent for 1 adult and 3 children and were allocated a room with 1 king size bed). Wharever miscommunication there was between my travel agent and the hotel - the bottom line was that they refused to provide extra bedding unless I paid for it and when I argued with the manager on duty about this he just kept repeating in a monotonal (pre-trained I suspect); â€¦";Date of stay: June 2016;Lovely staff;Anna B; Le Meriden Bali Jimbaran;0
