,page url,nama-responden,date-review,title,text,date-stay,rev
584,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or420-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,spereira25,spereira25 wrote a review Oct 2016,1 night staying at the elephant lodge,Thoroughly enjoyed this park. The elephants are friendly and is evident that they are well cared for. The grounds are immaculate. The trek is great finishing in the water where they elephants can cool off and refresh. The buffett lunch has a good selection of dishes. It was a very good experience and i would recommend this place. A definite highlight. Oh forgot to mention the show. The elephants play soccer and basket ball. So cute!,Date of stay: October 2016,Positive
585,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or655-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,NTtravellerz,NTtravellerz wrote a review Apr 2015,bucket list,"Three days like a dream. The pick-up service was perfect, the check-in warm and professional, all the staff from reception to mahout most helpful, friendly, competent, the food very fine specially the breakfast. to wake up and go to bed with elephants, to get close to them, to feed them was a wonderful experience. To learn about the background of these elephants, their rescue and their live now showed us that captivity is not ideal BUT what Nigel and his team did is fantastic! The animals are well taken care of. they seem to enjoy their live, Whiskey looked like smiling while doing the hula hoop. Thank you so much for a marvelous birthday present. And - I love my painting from Desi! Sincere thanks to all of the Elephant Safari Park team!!!",Date of stay: April 2015,Positive
586,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or435-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Sue K,Sue K wrote a review Sep 2016,Awesome Experience,"To be honest, we almost didn't go to this park because my husband was convinced that the elephants were unhappy and didn't want to support that. After going and seeing how the elephants are treated, we were both glad we did! We did the elephant bathing in the morning, which I highly recommend. All throughout the park, workers are more than happy to take pictures with your camera, and they also have a professional photographer taking pictures. It was about $20 USD for all the pictures on a USB stick. The pictures that were taken with our camera were excellent too though. And free. When we got there, we set to work scrubbing down the elephants. They seem to really enjoy it and it gives you the opportunity to get up close and personal right away. Then, you ride the elephant; …",Date of stay: September 2016,Positive
587,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or120-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Alp Korhan,Alp Korhan wrote a review Feb 2019,Enjoyed our time,To see the elephants in such a beautiful well laid out place which is clean is fantastic. The staff truly care about what they do and you can see the elephants are well looked after. No pressure sales here or to ride them if you don’t want to. Excellent to feed them and having photos was a highlight,Date of stay: February 2019,Positive
588,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or490-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"To The Owner & Manager of Elephant Safari Park, I wish to Thank you and your wonderful staff for the fantastic experience my family of 5 shared on Wednesday 15th June at your Elephant Safari Park. My Husband and I came to your Safari Park 13 years ago before children and wanted to come again with our children. This was my daughter Grace 5th Birthday and it was everything and more than we could have expected. I had sent a letter prior to our arrival that it was her Birthday and organised a birthday cake during the banquet, but the way your staff treated our family was so beautiful and Grace will never forget that day. Upon arrival the staff knew it was her birthday and she was included in the Elephant Show. The presenter was so lovely with her and kept reassuring her, so; …", ,Positive
589,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or110-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Coastal58892,Coastal58892 wrote a review Mar 2019,"Had a fantastic stay, highly recommended","Today I visited this place and was so impressed. We got to wash these beautiful animals and learn so much about them and their past struggles and how each elephant ended up at the rescue centre. The park also has live video streaming for you to watch if you are wanting to see how the animals are treated - which is great. Personally, my boyfriend and I washed and fed a beautiful 30 year old elephant who had been rescued from a government holding in Sumatra. It was one of the most amazing experiences ever!",Date of stay: March 2019,Positive
590,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1205-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,haselierg,haselierg wrote a review May 2010,Unforgettable encounters,"Together with my husband and two boys (3 and 5 years old) we travelled around Bali during christmas and new year in 2009. One stop was the Elephant Safari Park Lodge. This is a place that I'll always remember with a warmth around my heart. Arriving at the hotel the entrance and reception I got a bit disappointed. The staff was very friendly but the ""interior"" did not look that welcoming. But once entering the park and hotel area, and especially the room - that was something else. We'd chosen a room with park view. The room was very spacious, modern, clean, comfortable beds (and the extra bed for my son was already made and there where four towels - which has never happened before during all our trips) and best of all - a wonderful view over the park. We had the elephant resting; …",Date of stay: April 2010,Positive
591,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or410-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"Too expensive to stay at when you look for a budget rooms but still worth the visit at least as a safari guest ;) The animals are treated well and look happy, the owners seem to have a good cause (I suggest searching some documents on this place on youtube before going) saving elephants from Sumatra and I don't know where else. The place is very pretty and includes a pickup from your hotel and then a drop-off, buffet of european breakfast (epic) and several unique interactions with elephants that you cannot get in a normal zoo. You shower and scrub the elephant, you bathe with them, you ride them and you feed them, and during all that time staff are cheerful, nice and helpful with taking pictures of you. They take some proffesional ones too and you can then purchase them, have; …", ,Negative
592,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or165-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Jsteell,Jsteell wrote a review Sep 2018,Once in a lifetime setting - not cruel from our experience,"Took my Grand children and we all so enjoyed it. To be able to interact with these beautiful animals. We rode them, learned about there life, fed and interacted with them. The children loved every minute. Surroundings beautiful, lunch great value as smorgasbord which was part of our package. The gift shop had some reasonably priced mementos. I would recommend this place to anyone.",Date of stay: September 2018,Positive
593,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or10-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"True elephants are not from Bali and would always be better in the wild.... That is is WE human beings were not taking all their space for our cities, our plantations... all the elephants in this park would probably be gone or in bad conditions if the Mason family would not have saved them, cared for them and given them such a large space to continue their life, with enough food, medical support and away from abuse. The lodge is a great experience to approach and understand the animal, interact with them with a dedicated professional team around. Congratulation for the work. It's a real dedication. Beautiful and original Secret Retreat!", ,Positive
