,Page url,nama-responden,date-review,title,date-stay,text,rev
170,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2225-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,JessicaHidayat,JessicaHidayat wrote a review Nov 2016,Awesome 2 nights stay experience in the middle of a forest,Date of stay: November 2016,"Many hotels in Bali are great, but Padma's service is second to none. When we first arrive, we were greeted by every staff. Saputro, who helped us with our luggage, informed us of all the resort facilities and gave his business card telling us not to hesitate to call if we need assistance of any kind. The room was perfectly set up with swan towels and roses. Bathtub was a very modern freestanding one, with himalayan salt and rose oil provided. The infinity pool stretch far from one end of the forest to the other, and the pool is heated. You would think that this is unnecessary for Bali, but with Ubud unpredictable weather, you'd be thankful. Lunch by the pool was also great, i had durum kebab and sangria. Price is closer to restaurant price, not a normal hotel price so more",Positive
171,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2420-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,xtnas99,xtnas99 wrote a review Apr 2016,Peaceful Padma,Date of stay: March 2016,"Me & my friend stayed there for 2-nite (March 31st - Apr 2nd), and we love the place. The location is actually in Payangan, roughly about 40 minutes ride from Ubud Centre. It's quite easy to find in, from Kedewatan you just drive straight towards Payangan, on the way you'll pass Ubud Hanging Garden on the right side, Samadhi on the left side, drive slowly in few hundred meters you'll find Padma side on the right side, just follow the track and you'll find Padma on the left side. You'll love the peaceful ambience of Padma, good for the soul. Room is spacious & modern, with separate bathtub & shower...very spacious bathroom...love it. However, Padma needs to pay more attention to their Pillow, they kinda smelly, not a very good first impression...but they immediately changed them",Positive
172,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2370-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Marko K,Marko K wrote a review Jun 2016,Pleasant escape,Date of stay: June 2016,"Me and my wife decided to reserve this hotel just about a week before our wedding on 11th of June. I once had a good experience staying at one of most recommended resort in Central Ubud, and was thinking to stay there again. But the reason why we ended up choosing Padma because we wanted to stay at a quiet place for an escape after the > 1 year wedding preparation. Despite the misleading name (it is actually located 45 mins from central Ubud to the north), we found that we made a correct decision to spend our honeymoon here. Let me summarize all the pluses and minuses also idea how this hotel could be better: Plus: + warm welcoming and helpful staffs + large, nice and comfortable room, + heated pool, + many options for activities: yoga, trekking, cycling (free), + scheduled",Positive
173,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2445-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,mey76en,mey76en wrote a review Feb 2016,LOVE IT!! Will be back for sure!!!,Date of stay: February 2016,"Me and my wife stay here for 2days After tide schedule in nusadua and jimbaran, we want to spent our last two days at ubud. I never been to ubud. But i heard alot of nice places in Ubud. So we make the decision to stay at Padma ubud At 1st we tought this will be normal standart hotel. Since its far from ubud center. When we reach there, we were welcome by Deasy , front liner. She's very informative to tell us all about the hotel , facility and benefit. She show some care to all the hotel guests We were assign to Ari, our butter service to look at our room and hotel facility. Afternoon tea was great. Cocktails also good. Budi, poolguard. He's telling me for the water temprature and when is the best time to swim. 9.30am start to swim. Since they start to heat the water at",Positive
174,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2030-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,MagsClaire97,MagsClaire97 wrote a review Apr 2017,5 star!!!!,Date of stay: August 2016,"Most incredible resort! I have not one bad thing to say about it! The room was large and luxurious, the pool was just amazing! being able to look out onto the forest whilst enjoying a cocktail in an infinity pool was a dream! The food was lovely at the restaurants and the room service was definitely 5 star! lovely quite location which was perfect for a romantic getaway!",Positive
175,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2180-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,jennybtop,jennybtop wrote a review Dec 2016,Unbelievable stay,Date of stay: July 2016,"My boyfriend and I spent a few days at the ubud resort back in July and had a fantastic time. The staff at the pool bar ""the hulk"" were so friendly and helpful! The food at the restaurants was fantastic and the spa was very tranquil",Positive
176,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2300-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"My boyfriend and I stayed 4 nights at Padma Ubud during our stay in Indonesia, and I can only say it is one of the best hotels I have ever stayed in. Everything from the airport shuttle, to the kind staff, cleanliness of the hotel, huge rooms, great heated infinity pool and not to forget the incredible views overlooking the forest, exceeded our expectations by far. The food was absolutely amazing (and there was a lot of variety as well). The hotel is 30 min. away from Ubud centre, which was exactly what we were looking for in order to escape from the busy town (and the hotel offers 5 free shuttles to Ubud per day). We also had a massage at the hotel which felt very relaxing. Great wifi throughout the whole resort (something we have lacked at other hotels of similar standards",Positive
177,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2075-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ben S,Ben S wrote a review Feb 2017,Had to leave with a heavy heart.,Date of stay: February 2017,"My brother and I were in Indonesia recently for a 2 week holiday. Spent a week in Bali and for our last 2 nights in Bali, we stayed in the stunning Padma Ubud Resort. It was everything I hoped and wished for. Upon arrival we received a complimentary drink and cold facecloth to freshen us up after a long journey (traffic is bad in Bali). The staff were genuinely kind, warm, welcoming, helpful, genial, and very friendly towards the guests. Our room was beautiful. Had a wee cake as it's my birthday week which was lovely. Room was big and bed was comfy and the pillows were brilliant. Absolutely loved the view from our room. I've managed to book 3 yoga classes which were just basic but the view was to die for. Very relaxing and serene. Another favourite is the infinity pool",Positive
178,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2460-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ian C,Ian C wrote a review Dec 2015,Legendary Service and Unforgettable Experience!,Date of stay: December 2015,"My family (me, my wife, my 2 children, my parents, my brother and sister) come to Padma Resort Ubud on 13-15 Dec 2015, despite the hotel is still in construction with progress almost 95% we are very pleased with the hotel facilities such as the longest infinite pool in Bali with a gorgeous view of Ubud forest and paddy field, trekking path with a river view and lots of other 5 star standard facilities. Location of this hotel is around 25 minute from Ubud central, its located in Puhu village. Its quite far if you want to find public facilities such as minimarket, shop or restaurant. However with its location and the view of hotel surrounded by forest view and paddy field it will give you a way to enjoying tranquility in the edge of Ubud. I recommend this hotel for couple who",Positive
179,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or25-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,p1nkyp1glet,p1nkyp1glet wrote a review Dec 2020,Recomended hotel 👍👍,Date of stay: December 2020,"My family and I visited Padma Hotel in December 2020. We had the best time and experience there. There were a lot of activities that we can sign up for. Together with my family I joined the archery class held. Our facilitator was Mr. Agus. He explained briefly what to and what not to do when holding a bow. In the beginning we had several difficulties in controlling the direction of the arrow, but with him guiding and supporting us we were finally able to hit the target. He also applied all the health protocol properly. We were really satisfied with the trip.",Positive
180,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2230-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,kathymmmm,kathymmmm wrote a review Oct 2016,Beautiful & Luxurious,Date of stay: October 2016,"My Favorite in Bali I have stayed 3 times in this resort since they opened, and i always stay in One-bedroom Suite which having Club Benefits. My last stay i was impressed with the improvement service at Club Lounge. The service become more personalized and soon i will definitely come back! Thanks to Deasy and her team who always assist me and makes me feels home everytime i step my feet in this resort. Great job!",Positive
181,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2160-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Siti N,Siti N wrote a review Jan 2017,More than a resort,Date of stay: December 2016,"My fiancé and I were celebrating New Year's Eve at Padma Resort Ubud. The hotel is stunning!! The staff is very professional, helpful and friendly. Big thanks to Deasy who was always there for us. She helped us with many thinks from the first hour until we left. We will miss her big smile. Thanks also to Gerry who helped us to get the table for breakfast (which was busy on new years morning). Because of the great butler and its superb room orientation upon checking in we knew there was heated hanger for our towels (very fancy facilities in the room which we loved). Last but not the least we were amazed by the General Manager Mr. Reza who led the team in a humble and very friendly style which reflected to all the staff who looked like they really enjoy their work. The bartender",Positive
