,page url,date-stay,date-post,nama-responden,text,title,rev
116,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or195-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2018,skydriver08 wrote a review Sep 2018,skydriver08,"I would highly recommend this place. The place is amazing. This was our last stop on our honeymoon and it did not disappoint. When we arrived we were given a welcome drink and then shown to the bar to sit down for 10 mins while our room was finished. During that time we saw monkeys in the trees opposite. We were then shown to our villa and again this did not disappoint, it was amazing. The monkeys we saw earlier came closer but not all the way up to our villa. The food in the restaurant was great and the staff were fantastic. The spa was great. There is some building work going on but it does not disturb you at all. Wonderful place and would highly recommend. Thank you everyone at Viceroy Bali for making our trip so special.",2nd time and still amazing,Positive
117,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or245-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: July 2018,MariosandSamantha wrote a review Jul 2018,MariosandSamantha,"I would like to say a huge thank you to the whole hotel and their staff as our stay was amazing. The service that they provided us with was beyond anything we could imagine and I am very grateful for everything. Lastly, I just wanted to give one last mention and that is to one of the staff members, Citrayasa, he was so helpful, friendly and so kind that I would like to firstly thank him and say that he is a credit to the hotel. If it is your honeymoon Viceroy is the place to stay in Bali. No.1!",Honeymoon Bliss 5*+++++,Positive
118,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or125-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: March 2019,DCReviewer2014 wrote a review Mar 2019,DCReviewer2014,"If you are in Ubud, and looking for a luxurious stay with amazing hospitality and gorgeous surroundings, than that’s your place to go to. We’ve spent 3nights in the Deluxe pool villa. It’s huge with an outside infinity pool looking over the jungle. As soon as you step in you will be speechless how amazing it is from top to bottom. When you arrive at the resort, you’ll be greeted with smile. We started the check in, when I realized, that all of my papers has been left in the cab. 2guys from the hotel didn’t even hesitate to jump on a scooter and chase down the taxi, what left 10min ago, and they got it. Can you imagine how my vacation would be without my passport and all the other stuffs? Ruined. So many thanks for the hotel again🙏 You saved us a lot of headache. From check-in; …",Ubud Perfection!,Positive
119,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1065-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"If you are looking for perfection! Then this is the place for you, from the moment you arrive you think you are in paradise. no need to go any were else, everything down to the last detail has been provide to the guest for there comfort, the staff are funny and effecticant the owners make you think that you have arrived in ther own home. If you want something special then do not by pass this resort.", ,Positive
120,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1060-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: January 2012,Ozi10 wrote a review Jan 2012,Ozi10,"If you need a private quiet place to retreat, then this is the one. I was there with mu husband about two years ago. The room was very luxurious. We had the pool terrace, it was beautiful. Up to now i am still amazed with their traditional roof made of leaves. I think it has a cooling effect and it is so thick that when the rain comes, it doesn't leak. Amazing! Anyway, i was taking a break from my hectic schedule and yes the resort does make me feel better. On the second day, i had a bad stomachache, they call a doctor straight away. It is part of their service in viceroy, free of charge too. Anyway, the doctor is very capable and professional. Being an indonesian myself, let's just say, i always do my medical in singapore. But this doctor, i have to say, he's not bad at all.; …",Heaven on earth!,Positive
121,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or25-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"Immaculate, immersive, and impressive all around. The staff was so kind from the moment we arrived. The villas are each your very own personal hotel in itself. Private and secluded. The food and drinks were spot on as well. Get the french toast at Cascades in the morning, one of the best I’ve had 🙏🏼 thank you viceroy! - TR", ,Positive
122,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1045-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"In our 10-day honeymoon trip in Bali, we stayed in Viceroy Bali for 2 days. We had a great dinner in Cascades Restaurant in the first night. The food was great and better than I expected. The food I recommend is the lobster soup. It is the best one I tried ever. Though it is a little but expensive, I think the food quality and the staff service still worths it. We also tried breakfast, the set was tasty but just a little big in size, not sure if you could finish them all :D We lived in Regal Villa 1. I don't think I need to describe in details because everything is just perfect. I did enjoy naked swimming many times inside the villa. I am highly appreciated with the service provided. I could always have shuttle pickup within 15 minutes since I called for it and when I get back; …", ,Positive
123,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1165-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2009,URDeAD747 wrote a review Jul 2009,URDeAD747,"Is there a word or words that truly describe the sanctuary that Viceroy is? Absolutely, defiantly not. It has been twelve months now since my magical stay at the Viceroy, Ubud and magical it was. With no corner over looked, from the finest of fine dining, elegant and luxurious facilities, a truly breathtaking and unforgettable place. I really felt like it was something out of a fairytale. I just cannot forget how such a refined resort had me feeling like I was still at home. Staff we family not staff and always smiling. It was great to be able to be in such a luxurious place and not feel uncomfortable relaxing at the bar in bikini and towel, going to dinner in a little sundress barefoot…. What a holiday should be, comfortable and relaxed. In my travels I have stayed in; …",The Viceroy .. Masters of perfection!,Positive
124,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or235-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,It is hard to find new words from what it has been written by other reviewers. It suffices to say that the property deserves all the extremely positive and excellent reputation preceding it. It was an impeccable experience. Great rooms with particular well detailed ambience and devours. It had great food service. The western dishes are revisited in a very original way but they absolutely surprise you like all the every evening surprises we got in our room. Our son was so happy. The views are breathtaking. Lots of activities and plenty of refreshing and rejuvenating spa treatments to choose from. The full cost of our two night three days was absolutely an investment for our happiness., ,Positive
125,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or90-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: April 2019,microadam wrote a review Jun 2019,microadam,"It would be difficult to overstate our enjoyment with our stay at Viceroy. We stayed here May 31, and June 1, 2019 as part of our honeymoon to Bali and found Viceroy to be such a wonderful and charming resort with beautiful architecture and decor. The forest view, the villa, the pool, the food...verything about this place was absolutely exceptional and the overall attention to detail is extraordinary. The staff are all so very pleasant and the owners have done a wonderful job to create a great atmosphere. The villa itself was spacious, well designed, and comfortable. The pools provide a spectacular view of the valley/forest. The breakfast was quite good and offered a nice selection of items. My only complaint was that I found it odd there was a $5 fee to have breakfast in our; …",Amazing!,Positive
